call_id,action_id,agent_name,model,prompt_tokens,completion_tokens,total_tokens,cost_micros,latency_ms,prompt_full,response_full,timestamp,match_id,hand_number,action_sequence
01KRC3E6CKCHEVZ66H2W5VT8EG,01KRC3E6CHES1S1NXEEV0B67TN,openclaw,moonshotai/kimi-k2.6,374,12,386,271,745,"[{'role': 'system', 'content': ""You are a heads-up no-limit Texas Hold'em agent. Choose exactly one action from the provided Legal actions JSON. Never invent action names or amounts. Return exactly one JSON object. Use the exact key name `amount_micros`. For fold/check set `amount_micros` to 0. For call use the exact call amount. For bet/raise/all_in use raise-TO semantics: `amount_micros` is the total bet size after your action, and it must be between the legal `min_amount_micros` and `max_amount_micros` values. If unsure, choose check when legal, otherwise fold. Do not include markdown, prose, or extra keys.""}, {'role': 'user', 'content': 'Match 01KRC390KG1QTZ1RR9M7Q6M81E, hand 16. You are openclaw in position big_blind. Hole cards: 8s, 3c. Board: none. Street: preflop. Pot: 200000. To call: 0. Your stack: 4990866. Opponent stack: 4785323. Legal actions JSON: [{""action"":""check"",""amount_micros"":0},{""action"":""raise"",""min_amount_micros"":200000,""max_amount_micros"":5090866}]. The Legal actions JSON is authoritative. Choose exactly one listed action. For call, use its exact `amount_micros`. For raise/bet/all_in, `amount_micros` must be an integer within the listed `min_amount_micros` and `max_amount_micros` range, inclusive. For fold/check, `amount_micros` must be 0. Return compact JSON only, with no markdown or prose. Example shape only: {""action"":""check"",""amount_micros"":0}.'}]","{""id"":""gen-1778522724-R4PUbIIUGoY4IGp3UrVi"",""object"":""chat.completion"",""created"":1778522724,""model"":""moonshotai/kimi-k2.6-20260420"",""provider"":""Fireworks"",""system_fingerprint"":null,""choices"":[{""index"":0,""logprobs"":null,""finish_reason"":""stop"",""native_finish_reason"":""stop"",""message"":{""role"":""assistant"",""content"":""{\""action\"":\""check\"",\""amount_micros\"":0}"",""refusal"":null}}],""usage"":{""prompt_tokens"":374,""completion_tokens"":12,""total_tokens"":386,""cost"":0.00027058,""is_byok"":false,""prompt_tokens_details"":{""cached_tokens"":168,""cache_write_tokens"":0,""audio_tokens"":0,""video_tokens"":0},""cost_details"":{""upstream_inference_cost"":0.00027058,""upstream_inference_prompt_cost"":0.00022257999999999997,""upstream_inference_completions_cost"":0.000048},""completion_tokens_details"":{""reasoning_tokens"":0,""image_tokens"":0,""audio_tokens"":0}}}",2026-05-11T18:05:24.755315+00:00,01KRC390KG1QTZ1RR9M7Q6M81E,16,3
01KRC3E8N591NWJPKF15ERXSVS,01KRC3E8N1QEA5AEFJNHK5X7F1,openclaw,moonshotai/kimi-k2.6,380,14,394,417,1997,"[{'role': 'system', 'content': ""You are a heads-up no-limit Texas Hold'em agent. Choose exactly one action from the provided Legal actions JSON. Never invent action names or amounts. Return exactly one JSON object. Use the exact key name `amount_micros`. For fold/check set `amount_micros` to 0. For call use the exact call amount. For bet/raise/all_in use raise-TO semantics: `amount_micros` is the total bet size after your action, and it must be between the legal `min_amount_micros` and `max_amount_micros` values. If unsure, choose check when legal, otherwise fold. Do not include markdown, prose, or extra keys.""}, {'role': 'user', 'content': 'Match 01KRC390KG1QTZ1RR9M7Q6M81E, hand 16. You are openclaw in position big_blind. Hole cards: 8s, 3c. Board: 9c, 8h, 9d. Street: flop. Pot: 200000. To call: 0. Your stack: 4990866. Opponent stack: 4785323. Legal actions JSON: [{""action"":""check"",""amount_micros"":0},{""action"":""raise"",""min_amount_micros"":100000,""max_amount_micros"":4990866}]. The Legal actions JSON is authoritative. Choose exactly one listed action. For call, use its exact `amount_micros`. For raise/bet/all_in, `amount_micros` must be an integer within the listed `min_amount_micros` and `max_amount_micros` range, inclusive. For fold/check, `amount_micros` must be 0. Return compact JSON only, with no markdown or prose. Example shape only: {""action"":""check"",""amount_micros"":0}.'}]","
         

         

         

         
{""id"":""gen-1778522725-9iPSMM16CN3JklmI8ZWB"",""object"":""chat.completion"",""created"":1778522725,""model"":""moonshotai/kimi-k2.6-20260420"",""provider"":""AtlasCloud"",""system_fingerprint"":""fpv0_efa43628"",""choices"":[{""index"":0,""logprobs"":null,""finish_reason"":""stop"",""native_finish_reason"":""stop"",""message"":{""role"":""assistant"",""content"":""{\""action\"":\""check\"",\""amount_micros\"":0}"",""refusal"":null}}],""usage"":{""prompt_tokens"":380,""completion_tokens"":14,""total_tokens"":394,""cost"":0.000417,""is_byok"":false,""prompt_tokens_details"":{""cached_tokens"":0,""cache_write_tokens"":0,""audio_tokens"":0,""video_tokens"":0},""cost_details"":{""upstream_inference_cost"":0.000417,""upstream_inference_prompt_cost"":0.000361,""upstream_inference_completions_cost"":0.000056},""completion_tokens_details"":{""reasoning_tokens"":0,""image_tokens"":0,""audio_tokens"":0}}}",2026-05-11T18:05:27.077567+00:00,01KRC390KG1QTZ1RR9M7Q6M81E,16,4
01KRC3E9VXZWF4F0H9KP5XPX77,01KRC3E9VTS9SREWGJSZ1XE5ND,hermes,x-ai/grok-4.3,509,11,520,395,824,"[{'role': 'system', 'content': ""You are a heads-up no-limit Texas Hold'em agent. Choose exactly one action from the provided Legal actions JSON. Never invent action names or amounts. Return exactly one JSON object. Use the exact key name `amount_micros`. For fold/check set `amount_micros` to 0. For call use the exact call amount. For bet/raise/all_in use raise-TO semantics: `amount_micros` is the total bet size after your action, and it must be between the legal `min_amount_micros` and `max_amount_micros` values. If unsure, choose check when legal, otherwise fold. Do not include markdown, prose, or extra keys.""}, {'role': 'user', 'content': 'Match 01KRC390KG1QTZ1RR9M7Q6M81E, hand 16. You are hermes in position button. Hole cards: 5h, 5s. Board: 9c, 8h, 9d. Street: flop. Pot: 200000. To call: 0. Your stack: 4785323. Opponent stack: 4990866. Legal actions JSON: [{""action"":""check"",""amount_micros"":0},{""action"":""raise"",""min_amount_micros"":100000,""max_amount_micros"":4785323}]. The Legal actions JSON is authoritative. Choose exactly one listed action. For call, use its exact `amount_micros`. For raise/bet/all_in, `amount_micros` must be an integer within the listed `min_amount_micros` and `max_amount_micros` range, inclusive. For fold/check, `amount_micros` must be 0. Return compact JSON only, with no markdown or prose. Example shape only: {""action"":""check"",""amount_micros"":0}.'}]","
         
{""id"":""gen-1778522728-rbuWVsPUINs9bwiZqFXD"",""object"":""chat.completion"",""created"":1778522728,""model"":""x-ai/grok-4.3-20260430"",""provider"":""xAI"",""system_fingerprint"":null,""service_tier"":""default"",""choices"":[{""index"":0,""logprobs"":null,""finish_reason"":""stop"",""native_finish_reason"":""completed"",""message"":{""role"":""assistant"",""content"":""{\""action\"":\""check\"",\""amount_micros\"":0}"",""refusal"":null}}],""usage"":{""prompt_tokens"":509,""completion_tokens"":11,""total_tokens"":520,""cost"":0.00039495,""is_byok"":false,""prompt_tokens_details"":{""cached_tokens"":256,""cache_write_tokens"":0,""audio_tokens"":0,""video_tokens"":0},""cost_details"":{""upstream_inference_cost"":0.00039495,""upstream_inference_prompt_cost"":0.00036745,""upstream_inference_completions_cost"":0.0000275},""completion_tokens_details"":{""reasoning_tokens"":0,""image_tokens"":0,""audio_tokens"":0}}}",2026-05-11T18:05:28.317319+00:00,01KRC390KG1QTZ1RR9M7Q6M81E,16,5
01KRC3EAYPH8B5J8MG8K54D7YW,01KRC3EAYJJMSEHJPKMX3H3Z6F,openclaw,moonshotai/kimi-k2.6,385,12,397,414,797,"[{'role': 'system', 'content': ""You are a heads-up no-limit Texas Hold'em agent. Choose exactly one action from the provided Legal actions JSON. Never invent action names or amounts. Return exactly one JSON object. Use the exact key name `amount_micros`. For fold/check set `amount_micros` to 0. For call use the exact call amount. For bet/raise/all_in use raise-TO semantics: `amount_micros` is the total bet size after your action, and it must be between the legal `min_amount_micros` and `max_amount_micros` values. If unsure, choose check when legal, otherwise fold. Do not include markdown, prose, or extra keys.""}, {'role': 'user', 'content': 'Match 01KRC390KG1QTZ1RR9M7Q6M81E, hand 16. You are openclaw in position big_blind. Hole cards: 8s, 3c. Board: 9c, 8h, 9d, Tc. Street: turn. Pot: 200000. To call: 0. Your stack: 4990866. Opponent stack: 4785323. Legal actions JSON: [{""action"":""check"",""amount_micros"":0},{""action"":""raise"",""min_amount_micros"":100000,""max_amount_micros"":4990866}]. The Legal actions JSON is authoritative. Choose exactly one listed action. For call, use its exact `amount_micros`. For raise/bet/all_in, `amount_micros` must be an integer within the listed `min_amount_micros` and `max_amount_micros` range, inclusive. For fold/check, `amount_micros` must be 0. Return compact JSON only, with no markdown or prose. Example shape only: {""action"":""check"",""amount_micros"":0}.'}]","
         
{""id"":""gen-1778522729-tU60vjlpeFeJ4uipucA9"",""object"":""chat.completion"",""created"":1778522729,""model"":""moonshotai/kimi-k2.6-20260420"",""provider"":""WandB"",""system_fingerprint"":null,""choices"":[{""index"":0,""logprobs"":null,""finish_reason"":""stop"",""native_finish_reason"":""stop"",""message"":{""role"":""assistant"",""content"":"" {\""action\"":\""check\"",\""amount_micros\"":0}"",""refusal"":null}}],""usage"":{""prompt_tokens"":385,""completion_tokens"":12,""total_tokens"":397,""cost"":0.00041375,""is_byok"":false,""prompt_tokens_details"":{""cached_tokens"":0,""cache_write_tokens"":0,""audio_tokens"":0,""video_tokens"":0},""cost_details"":{""upstream_inference_cost"":0.00041375,""upstream_inference_prompt_cost"":0.00036575,""upstream_inference_completions_cost"":0.000048},""completion_tokens_details"":{""reasoning_tokens"":0,""image_tokens"":0,""audio_tokens"":0}}}",2026-05-11T18:05:29.430860+00:00,01KRC390KG1QTZ1RR9M7Q6M81E,16,6
01KRC3ECSRR6Y5ASYK73C40WTW,01KRC3ECSQ115C3Y5YAP2J2KB3,hermes,x-ai/grok-4.3,511,11,522,599,1524,"[{'role': 'system', 'content': ""You are a heads-up no-limit Texas Hold'em agent. Choose exactly one action from the provided Legal actions JSON. Never invent action names or amounts. Return exactly one JSON object. Use the exact key name `amount_micros`. For fold/check set `amount_micros` to 0. For call use the exact call amount. For bet/raise/all_in use raise-TO semantics: `amount_micros` is the total bet size after your action, and it must be between the legal `min_amount_micros` and `max_amount_micros` values. If unsure, choose check when legal, otherwise fold. Do not include markdown, prose, or extra keys.""}, {'role': 'user', 'content': 'Match 01KRC390KG1QTZ1RR9M7Q6M81E, hand 16. You are hermes in position button. Hole cards: 5h, 5s. Board: 9c, 8h, 9d, Tc. Street: turn. Pot: 200000. To call: 0. Your stack: 4785323. Opponent stack: 4990866. Legal actions JSON: [{""action"":""check"",""amount_micros"":0},{""action"":""raise"",""min_amount_micros"":100000,""max_amount_micros"":4785323}]. The Legal actions JSON is authoritative. Choose exactly one listed action. For call, use its exact `amount_micros`. For raise/bet/all_in, `amount_micros` must be an integer within the listed `min_amount_micros` and `max_amount_micros` range, inclusive. For fold/check, `amount_micros` must be 0. Return compact JSON only, with no markdown or prose. Example shape only: {""action"":""check"",""amount_micros"":0}.'}]","
         

         

         
{""id"":""gen-1778522730-sCeT705ji8OBqatuw19B"",""object"":""chat.completion"",""created"":1778522730,""model"":""x-ai/grok-4.3-20260430"",""provider"":""xAI"",""system_fingerprint"":null,""service_tier"":""default"",""choices"":[{""index"":0,""logprobs"":null,""finish_reason"":""stop"",""native_finish_reason"":""completed"",""message"":{""role"":""assistant"",""content"":""{\""action\"":\""check\"",\""amount_micros\"":0}"",""refusal"":null}}],""usage"":{""prompt_tokens"":511,""completion_tokens"":11,""total_tokens"":522,""cost"":0.00059905,""is_byok"":false,""prompt_tokens_details"":{""cached_tokens"":64,""cache_write_tokens"":0,""audio_tokens"":0,""video_tokens"":0},""cost_details"":{""upstream_inference_cost"":0.00059905,""upstream_inference_prompt_cost"":0.00057155,""upstream_inference_completions_cost"":0.0000275},""completion_tokens_details"":{""reasoning_tokens"":0,""image_tokens"":0,""audio_tokens"":0}}}",2026-05-11T18:05:31.320994+00:00,01KRC390KG1QTZ1RR9M7Q6M81E,16,7
01KRC3EDV791H9D0B6AJJBS740,01KRC3EDV25QFW5P87P83AGQC6,openclaw,moonshotai/kimi-k2.6,388,12,400,352,730,"[{'role': 'system', 'content': ""You are a heads-up no-limit Texas Hold'em agent. Choose exactly one action from the provided Legal actions JSON. Never invent action names or amounts. Return exactly one JSON object. Use the exact key name `amount_micros`. For fold/check set `amount_micros` to 0. For call use the exact call amount. For bet/raise/all_in use raise-TO semantics: `amount_micros` is the total bet size after your action, and it must be between the legal `min_amount_micros` and `max_amount_micros` values. If unsure, choose check when legal, otherwise fold. Do not include markdown, prose, or extra keys.""}, {'role': 'user', 'content': 'Match 01KRC390KG1QTZ1RR9M7Q6M81E, hand 16. You are openclaw in position big_blind. Hole cards: 8s, 3c. Board: 9c, 8h, 9d, Tc, Qs. Street: river. Pot: 200000. To call: 0. Your stack: 4990866. Opponent stack: 4785323. Legal actions JSON: [{""action"":""check"",""amount_micros"":0},{""action"":""raise"",""min_amount_micros"":100000,""max_amount_micros"":4990866}]. The Legal actions JSON is authoritative. Choose exactly one listed action. For call, use its exact `amount_micros`. For raise/bet/all_in, `amount_micros` must be an integer within the listed `min_amount_micros` and `max_amount_micros` range, inclusive. For fold/check, `amount_micros` must be 0. Return compact JSON only, with no markdown or prose. Example shape only: {""action"":""check"",""amount_micros"":0}.'}]","
         
{""id"":""gen-1778522732-aibXkvIRxqUp0Lt3bse5"",""object"":""chat.completion"",""created"":1778522732,""model"":""moonshotai/kimi-k2.6-20260420"",""provider"":""Inceptron"",""system_fingerprint"":null,""choices"":[{""index"":0,""logprobs"":null,""finish_reason"":""stop"",""native_finish_reason"":""stop"",""message"":{""role"":""assistant"",""content"":"" {\""action\"":\""check\"",\""amount_micros\"":0}"",""refusal"":null}}],""usage"":{""prompt_tokens"":388,""completion_tokens"":12,""total_tokens"":400,""cost"":0.0003524,""is_byok"":false,""prompt_tokens_details"":{""cached_tokens"":0,""cache_write_tokens"":0,""audio_tokens"":0,""video_tokens"":0},""cost_details"":{""upstream_inference_cost"":0.0003524,""upstream_inference_prompt_cost"":0.0003104,""upstream_inference_completions_cost"":0.000042},""completion_tokens_details"":{""reasoning_tokens"":0,""image_tokens"":0,""audio_tokens"":0}}}",2026-05-11T18:05:32.391738+00:00,01KRC390KG1QTZ1RR9M7Q6M81E,16,8
01KRC3EF6KQ4X497X2C4EQHE16,01KRC3EF6GBTGKJ27JNSM7TE58,hermes,x-ai/grok-4.3,514,11,525,603,955,"[{'role': 'system', 'content': ""You are a heads-up no-limit Texas Hold'em agent. Choose exactly one action from the provided Legal actions JSON. Never invent action names or amounts. Return exactly one JSON object. Use the exact key name `amount_micros`. For fold/check set `amount_micros` to 0. For call use the exact call amount. For bet/raise/all_in use raise-TO semantics: `amount_micros` is the total bet size after your action, and it must be between the legal `min_amount_micros` and `max_amount_micros` values. If unsure, choose check when legal, otherwise fold. Do not include markdown, prose, or extra keys.""}, {'role': 'user', 'content': 'Match 01KRC390KG1QTZ1RR9M7Q6M81E, hand 16. You are hermes in position button. Hole cards: 5h, 5s. Board: 9c, 8h, 9d, Tc, Qs. Street: river. Pot: 200000. To call: 0. Your stack: 4785323. Opponent stack: 4990866. Legal actions JSON: [{""action"":""check"",""amount_micros"":0},{""action"":""raise"",""min_amount_micros"":100000,""max_amount_micros"":4785323}]. The Legal actions JSON is authoritative. Choose exactly one listed action. For call, use its exact `amount_micros`. For raise/bet/all_in, `amount_micros` must be an integer within the listed `min_amount_micros` and `max_amount_micros` range, inclusive. For fold/check, `amount_micros` must be 0. Return compact JSON only, with no markdown or prose. Example shape only: {""action"":""check"",""amount_micros"":0}.'}]","
         
{""id"":""gen-1778522733-qVqqugdFQVQYzWHu1ETs"",""object"":""chat.completion"",""created"":1778522733,""model"":""x-ai/grok-4.3-20260430"",""provider"":""xAI"",""system_fingerprint"":null,""service_tier"":""default"",""choices"":[{""index"":0,""logprobs"":null,""finish_reason"":""stop"",""native_finish_reason"":""completed"",""message"":{""role"":""assistant"",""content"":""{\""action\"":\""check\"",\""amount_micros\"":0}"",""refusal"":null}}],""usage"":{""prompt_tokens"":514,""completion_tokens"":11,""total_tokens"":525,""cost"":0.0006028,""is_byok"":false,""prompt_tokens_details"":{""cached_tokens"":64,""cache_write_tokens"":0,""audio_tokens"":0,""video_tokens"":0},""cost_details"":{""upstream_inference_cost"":0.0006028,""upstream_inference_prompt_cost"":0.0005753,""upstream_inference_completions_cost"":0.0000275},""completion_tokens_details"":{""reasoning_tokens"":0,""image_tokens"":0,""audio_tokens"":0}}}",2026-05-11T18:05:33.779151+00:00,01KRC390KG1QTZ1RR9M7Q6M81E,16,9
01KRC3EKB3HC8NFAB5HHBNCB6V,01KRC3EKAZNK0MK6V72JJ5Y60Y,openclaw,moonshotai/kimi-k2.6,376,12,388,272,479,"[{'role': 'system', 'content': ""You are a heads-up no-limit Texas Hold'em agent. Choose exactly one action from the provided Legal actions JSON. Never invent action names or amounts. Return exactly one JSON object. Use the exact key name `amount_micros`. For fold/check set `amount_micros` to 0. For call use the exact call amount. For bet/raise/all_in use raise-TO semantics: `amount_micros` is the total bet size after your action, and it must be between the legal `min_amount_micros` and `max_amount_micros` values. If unsure, choose check when legal, otherwise fold. Do not include markdown, prose, or extra keys.""}, {'role': 'user', 'content': 'Match 01KRC390KG1QTZ1RR9M7Q6M81E, hand 17. You are openclaw in position button. Hole cards: Kh, 5c. Board: none. Street: preflop. Pot: 150000. To call: 50000. Your stack: 5140175. Opponent stack: 4684726. Legal actions JSON: [{""action"":""fold""},{""action"":""call"",""amount_micros"":50000},{""action"":""raise"",""min_amount_micros"":200000,""max_amount_micros"":5190175}]. The Legal actions JSON is authoritative. Choose exactly one listed action. For call, use its exact `amount_micros`. For raise/bet/all_in, `amount_micros` must be an integer within the listed `min_amount_micros` and `max_amount_micros` range, inclusive. For fold/check, `amount_micros` must be 0. Return compact JSON only, with no markdown or prose. Example shape only: {""action"":""check"",""amount_micros"":0}.'}]","{""id"":""gen-1778522738-1agszU5LDY7sGHWB7zxY"",""object"":""chat.completion"",""created"":1778522738,""model"":""moonshotai/kimi-k2.6-20260420"",""provider"":""Fireworks"",""system_fingerprint"":null,""choices"":[{""index"":0,""logprobs"":null,""finish_reason"":""stop"",""native_finish_reason"":""stop"",""message"":{""role"":""assistant"",""content"":""{\""action\"":\""fold\"",\""amount_micros\"":0}"",""refusal"":null}}],""usage"":{""prompt_tokens"":376,""completion_tokens"":12,""total_tokens"":388,""cost"":0.00027247999999999997,""is_byok"":false,""prompt_tokens_details"":{""cached_tokens"":168,""cache_write_tokens"":0,""audio_tokens"":0,""video_tokens"":0},""cost_details"":{""upstream_inference_cost"":0.00027247999999999997,""upstream_inference_prompt_cost"":0.00022448,""upstream_inference_completions_cost"":0.000048},""completion_tokens_details"":{""reasoning_tokens"":0,""image_tokens"":0,""audio_tokens"":0}}}",2026-05-11T18:05:38.019116+00:00,01KRC390KG1QTZ1RR9M7Q6M81E,17,2
01KRC3EQPN6NRYX6EQPKBVWYGT,01KRC3EQPHW4VP0J78WZWCZBYP,hermes,x-ai/grok-4.3,505,11,516,592,959,"[{'role': 'system', 'content': ""You are a heads-up no-limit Texas Hold'em agent. Choose exactly one action from the provided Legal actions JSON. Never invent action names or amounts. Return exactly one JSON object. Use the exact key name `amount_micros`. For fold/check set `amount_micros` to 0. For call use the exact call amount. For bet/raise/all_in use raise-TO semantics: `amount_micros` is the total bet size after your action, and it must be between the legal `min_amount_micros` and `max_amount_micros` values. If unsure, choose check when legal, otherwise fold. Do not include markdown, prose, or extra keys.""}, {'role': 'user', 'content': 'Match 01KRC390KG1QTZ1RR9M7Q6M81E, hand 18. You are hermes in position button. Hole cards: 2d, Tc. Board: none. Street: preflop. Pot: 150000. To call: 50000. Your stack: 4784331. Opponent stack: 5039762. Legal actions JSON: [{""action"":""fold""},{""action"":""call"",""amount_micros"":50000},{""action"":""raise"",""min_amount_micros"":200000,""max_amount_micros"":4834331}]. The Legal actions JSON is authoritative. Choose exactly one listed action. For call, use its exact `amount_micros`. For raise/bet/all_in, `amount_micros` must be an integer within the listed `min_amount_micros` and `max_amount_micros` range, inclusive. For fold/check, `amount_micros` must be 0. Return compact JSON only, with no markdown or prose. Example shape only: {""action"":""check"",""amount_micros"":0}.'}]","
         
{""id"":""gen-1778522742-1os1apneGCJZLae2pzKn"",""object"":""chat.completion"",""created"":1778522742,""model"":""x-ai/grok-4.3-20260430"",""provider"":""xAI"",""system_fingerprint"":null,""service_tier"":""default"",""choices"":[{""index"":0,""logprobs"":null,""finish_reason"":""stop"",""native_finish_reason"":""completed"",""message"":{""role"":""assistant"",""content"":""{\""action\"":\""fold\"",\""amount_micros\"":0}"",""refusal"":null}}],""usage"":{""prompt_tokens"":505,""completion_tokens"":11,""total_tokens"":516,""cost"":0.00059155,""is_byok"":false,""prompt_tokens_details"":{""cached_tokens"":64,""cache_write_tokens"":0,""audio_tokens"":0,""video_tokens"":0},""cost_details"":{""upstream_inference_cost"":0.00059155,""upstream_inference_prompt_cost"":0.00056405,""upstream_inference_completions_cost"":0.0000275},""completion_tokens_details"":{""reasoning_tokens"":0,""image_tokens"":0,""audio_tokens"":0}}}",2026-05-11T18:05:42.485815+00:00,01KRC390KG1QTZ1RR9M7Q6M81E,18,2
01KRC3EXECHDWVFNMCB3MBHWPM,01KRC3EXE8NXR9G9M2F2M3Y5D6,openclaw,moonshotai/kimi-k2.6,376,13,389,346,801,"[{'role': 'system', 'content': ""You are a heads-up no-limit Texas Hold'em agent. Choose exactly one action from the provided Legal actions JSON. Never invent action names or amounts. Return exactly one JSON object. Use the exact key name `amount_micros`. For fold/check set `amount_micros` to 0. For call use the exact call amount. For bet/raise/all_in use raise-TO semantics: `amount_micros` is the total bet size after your action, and it must be between the legal `min_amount_micros` and `max_amount_micros` values. If unsure, choose check when legal, otherwise fold. Do not include markdown, prose, or extra keys.""}, {'role': 'user', 'content': 'Match 01KRC390KG1QTZ1RR9M7Q6M81E, hand 19. You are openclaw in position button. Hole cards: 2d, Ad. Board: none. Street: preflop. Pot: 150000. To call: 50000. Your stack: 5139137. Opponent stack: 4683129. Legal actions JSON: [{""action"":""fold""},{""action"":""call"",""amount_micros"":50000},{""action"":""raise"",""min_amount_micros"":200000,""max_amount_micros"":5189137}]. The Legal actions JSON is authoritative. Choose exactly one listed action. For call, use its exact `amount_micros`. For raise/bet/all_in, `amount_micros` must be an integer within the listed `min_amount_micros` and `max_amount_micros` range, inclusive. For fold/check, `amount_micros` must be 0. Return compact JSON only, with no markdown or prose. Example shape only: {""action"":""check"",""amount_micros"":0}.'}]","
         
{""id"":""gen-1778522746-YTiH5O63DVQmbep6z9i1"",""object"":""chat.completion"",""created"":1778522746,""model"":""moonshotai/kimi-k2.6-20260420"",""provider"":""Parasail"",""system_fingerprint"":null,""choices"":[{""index"":0,""logprobs"":null,""finish_reason"":""stop"",""native_finish_reason"":""stop"",""message"":{""role"":""assistant"",""content"":"" {\""action\"":\""raise\"",\""amount_micros\"":150000}"",""refusal"":null}}],""usage"":{""prompt_tokens"":376,""completion_tokens"":13,""total_tokens"":389,""cost"":0.0003463,""is_byok"":false,""prompt_tokens_details"":{""cached_tokens"":0,""cache_write_tokens"":0,""audio_tokens"":0,""video_tokens"":0},""cost_details"":{""upstream_inference_cost"":0.0003463,""upstream_inference_prompt_cost"":0.0003008,""upstream_inference_completions_cost"":0.0000455},""completion_tokens_details"":{""reasoning_tokens"":0,""image_tokens"":0,""audio_tokens"":0}}}",2026-05-11T18:05:48.364306+00:00,01KRC390KG1QTZ1RR9M7Q6M81E,19,2
01KRC3EXED559AJR8ZPXXH6MYF,01KRC3EXE8NXR9G9M2F2M3Y5D6,openclaw,moonshotai/kimi-k2.6,511,12,523,348,1548,"[{'role': 'system', 'content': ""You are a heads-up no-limit Texas Hold'em agent. Choose exactly one action from the provided Legal actions JSON. Never invent action names or amounts. Return exactly one JSON object. Use the exact key name `amount_micros`. For fold/check set `amount_micros` to 0. For call use the exact call amount. For bet/raise/all_in use raise-TO semantics: `amount_micros` is the total bet size after your action, and it must be between the legal `min_amount_micros` and `max_amount_micros` values. If unsure, choose check when legal, otherwise fold. Do not include markdown, prose, or extra keys.""}, {'role': 'user', 'content': 'Match 01KRC390KG1QTZ1RR9M7Q6M81E, hand 19. You are openclaw in position button. Hole cards: 2d, Ad. Board: none. Street: preflop. Pot: 150000. To call: 50000. Your stack: 5139137. Opponent stack: 4683129. Legal actions JSON: [{""action"":""fold""},{""action"":""call"",""amount_micros"":50000},{""action"":""raise"",""min_amount_micros"":200000,""max_amount_micros"":5189137}]. The Legal actions JSON is authoritative. Choose exactly one listed action. For call, use its exact `amount_micros`. For raise/bet/all_in, `amount_micros` must be an integer within the listed `min_amount_micros` and `max_amount_micros` range, inclusive. For fold/check, `amount_micros` must be 0. Return compact JSON only, with no markdown or prose. Example shape only: {""action"":""check"",""amount_micros"":0}.'}, {'role': 'assistant', 'content': ' {""action"":""raise"",""amount_micros"":150000}'}, {'role': 'user', 'content': 'Your previous response was rejected because illegal_action_for_state. Legal actions JSON: [{""action"":""fold""},{""action"":""call"",""amount_micros"":50000},{""action"":""raise"",""min_amount_micros"":200000,""max_amount_micros"":5189137}]. Return one corrected JSON object now. Use exactly one listed action. If choosing raise/bet/all_in, amount_micros must be within the listed min/max range. If choosing call, amount_micros must equal the listed call amount. If choosing fold/check, amount_micros must be 0.'}]","
         

         

         
{""id"":""gen-1778522747-d4LJUEnmhVYrxt9LIt5a"",""object"":""chat.completion"",""created"":1778522747,""model"":""moonshotai/kimi-k2.6-20260420"",""provider"":""DeepInfra"",""system_fingerprint"":null,""choices"":[{""index"":0,""logprobs"":null,""finish_reason"":""stop"",""native_finish_reason"":""stop"",""message"":{""role"":""assistant"",""content"":""{\""action\"":\""raise\"",\""amount_micros\"":200000}"",""refusal"":null}}],""usage"":{""prompt_tokens"":511,""completion_tokens"":12,""total_tokens"":523,""cost"":0.00034845,""is_byok"":false,""prompt_tokens_details"":{""cached_tokens"":128,""cache_write_tokens"":0,""audio_tokens"":0,""video_tokens"":0},""cost_details"":{""upstream_inference_cost"":0.00034845,""upstream_inference_prompt_cost"":0.00030645,""upstream_inference_completions_cost"":0.000042},""completion_tokens_details"":{""reasoning_tokens"":0,""image_tokens"":0,""audio_tokens"":0}}}",2026-05-11T18:05:48.365710+00:00,01KRC390KG1QTZ1RR9M7Q6M81E,19,2
